"","species","id","band","year","site","country","elevation","sp","clade","color","sex","mass","wing.area","AR","wingload.gcm","total_vel","hor_acel","hor_decel","pitch_up","pitch_down","yaw","arc_radius","arc_avg_vel","arc_force","PRT_degrees","PRT_time","pPRT","ss.V","ss.HA","ss.HD","ss.PU","ss.PD","ss.Y","ss.ARC","ss.PRT","sp.mass","sp.wing.area","sp.AR","sp.wing.load","sp.muscle","sp.mass.STD","sp.wing.area.STD","sp.AR.STD","sp.wing.load.STD","sp.muscle.STD","rel.mass","rel.wing.area","rel.AR","rel.wingload.gcm","hi.elev","total_vel.STD","hor_acel.STD","hor_decel.STD","pitch_up.STD","pitch_down.STD","yaw.STD","arc_radius.STD","arc_avg_vel.STD","arc_force.STD","PRT_degrees.STD","PRT_time.STD","pPRT.STD","ss.V.STD","ss.HA.STD","ss.HD.STD","ss.PU.STD","ss.PD.STD","ss.Y.STD","ss.ARC.STD","ss.PRT.STD","rel.mass.STD","rel.wing.area.STD","rel.AR.STD","rel.wingload.gcm.STD"
"11","Aglaeactis.cupripennis","AGLCU011","Y76044",2013,"Guaytara","Ecuador",3523,"AGLCU","BRILLIANT","#8A2323","U",6.77,4604.596,6.8265,0.147027014,1.523306594,4.612116202,-6.398441109,1.570311347,-1.45795438,2.504579191,0.309890817,1.157367315,6.326760841,131.3223422,0.385,0.777777778,263,47,101,142,166,160,4,14,7.06411764670588,40.4266727782353,7.26144897858824,0.176869738932475,3.46466221669777,0.905366411616482,2.35516699124643,0.187092801800812,-2.2222184975619,1.30516882644652,-0.294117646705883,4564.16932722176,-0.434948978588235,-0.0298427249324753,TRUE,-0.678742939378458,0.0515493679612994,-1.1848784978198,2.01212969902835,-2.53717785441012,2.68213241394246,-0.978625901747635,-0.646903875311979,1.55788724503455,0.935556233695151,-1.20202385611822,0.358791349040998,-0.596519738609966,-1.04449719598582,-0.849528229501925,0.410476404117701,-0.144844745665545,0.386360794671775,-0.677751395287768,-0.855811852695216,-0.718018123842649,2.42913689628399,-1.18267614030694,-0.982056621411115
"12","Aglaeactis.cupripennis","AGLCU012","Y76045",2013,"Guaytara","Ecuador",3523,"AGLCU","BRILLIANT","#8A2323","U",7.5,4149.0995,7.4525,0.180762115,1.807112824,6.001290677,-6.913815614,1.35900507,-1.276909544,2.032401483,0.483955718,1.28077607,3.940744225,156.4176562,0.43,0.947976879,768,487,363,99,115,65,9,164,7.06411764670588,40.4266727782353,7.26144897858824,0.176869738932475,3.46466221669777,0.905366411616482,2.35516699124643,0.187092801800812,-2.2222184975619,1.30516882644652,0.435882353294118,4108.67282722177,0.191051021411765,0.00389237606752468,TRUE,0.288574848199196,1.27848400913988,-1.62364977206836,0.862134767679149,-1.36868784674404,0.787286749052642,0.212049524541916,-0.156957412593221,-0.648295077682504,1.79224398100609,-0.470374999545687,1.22252437385432,1.15942728987598,0.724724217236704,0.170786103007761,-0.0188092818242162,-0.470259936129721,-0.546455046607593,-0.594971988381603,0.754670451922145,0.455795672993786,1.94430352296396,0.144316249676611,-0.232854115471679
"13","Amazilia.amabilis","AMAAM001",NA,2012,"LaSelva","Costa Rica",60,"AMAAM","EMERALD","#698A69","M",3.4,1560.364,7.462,0.217897875,1.559851902,5.211775953,-5.247031296,1.356410174,-1.153314023,2.109449358,0.462083573,1.30861479,4.354655754,79.38996022,0.44,0.773333333,245,205,239,181,260,163,17,58,4.23599990733333,15.50624468,7.74900404933333,0.272924905945008,-0.817467046384858,-0.824174192280467,-0.904793264903018,1.36877013580139,0.433601088024043,-0.307947049050495,-0.835999907333334,1544.85775532,-0.287004049333333,-0.0550270309450082,FALSE,-0.554182860197307,0.581175656568726,-0.204609691483894,0.848012531038833,-0.570984170286882,1.09647930401486,0.0624350679678028,-0.0464346025169183,-0.265580098949687,-0.837278142114511,-0.307786364751791,0.336236506501222,-0.659107949526297,-0.409185870328639,-0.312110756653311,0.799828537878974,0.454940115189994,0.415818137027965,-0.46252493733174,-0.383403710007457,-1.58934534820624,-0.784637555351374,-0.869063048840634,-1.54135968011354
"14","Amazilia.lactea","AMALA001","A33233",2010,"Cicra","Peru",280,"AMALA","EMERALD","#698A69","M",5.44,1958.399,7.539,0.27777792,1.471176815,4.448310583,-4.353273443,1.228313456,-0.985985328,1.789966823,0.26426237,0.979265659,3.725609207,140.0786905,0.491067335,0.994301994,1344,1338,1378,80,317,104,4,698,5.065,20.813205,7.4615,0.243993351958467,1.84950316192727,-0.317197661232847,-0.210564431595484,0.671952403988273,-0.366324518360743,0.696724159639,0.375000000000001,1937.585795,0.0774999999999997,0.0337845680415327,FALSE,-0.856420724990112,-0.09312561130709,0.556303524489929,0.150870077374437,0.508979845385484,-0.185601756137096,-1.29074322276145,-1.35398722901369,-0.847215349455253,1.23447484056323,0.522510463269461,1.45761687122172,3.16225003919856,4.14655926871935,4.12353055910445,-0.208493654682273,0.818639445708778,-0.163509595977116,-0.677751395287768,6.48798745635995,0.357899034253369,-0.36661533064621,-0.0963887683557724,0.431003542311814
"15","Amazilia.lactea","AMALA002","A33234",2010,"Cicra","Peru",280,"AMALA","EMERALD","#698A69","M",5.33,2204.2415,7.3835,0.241806535,1.339631622,3.632497054,-3.956132719,1.082404039,-1.060050865,1.797691869,0.474437155,1.201297926,3.174876437,81.38143084,0.521463415,0.872340426,119,117,127,290,441,566,6,41,5.065,20.813205,7.4615,0.243993351958467,1.84950316192727,-0.317197661232847,-0.210564431595484,0.671952403988273,-0.366324518360743,0.696724159639,0.265000000000001,2183.428295,-0.0780000000000003,-0.00218681695846729,FALSE,-1.30477594629458,-0.813661366524047,0.894414819936093,-0.643214662408837,0.0309499727360254,-0.154601203429567,0.146938643528121,-0.472494470853407,-1.35643933958483,-0.769294594298225,1.01671617829807,0.838681557106185,-1.09722542594061,-0.763030152973143,-0.748275662153635,1.88801783480151,1.60984500683736,4.37292112687623,-0.644639632525302,-0.565925037864091,0.181022982675275,-0.10493900913676,-0.426017069701528,-0.367863245847862
"16","Amazilia.tzacatl","AMATZ001","A33432",2012,"LaSelva","Costa Rica",60,"AMATZ","EMERALD","#698A69","M",4.9,1913.997,7.425,0.256008761,1.536228458,5.029493646,-5.687573029,1.297799264,-1.222077643,1.907996477,0.47871675,1.405657311,4.506590632,102.5361194,0.48308642,0.931034483,190,164,190,260,393,215,6,81,5.34448004304,19.0854854443478,7.28900077986957,0.280830942339108,0.710393411167566,-0.146281126999802,-0.436575680800193,0.253869543626675,0.652194287670098,0.267611465931772,-0.44448004304,1894.91151455565,0.135999220130435,-0.0248221813391081,FALSE,-0.6347003935335,0.420181857044553,-0.579671041381439,0.529033604436645,-1.01479469057671,0.288050376145152,0.176212831326451,0.338834983074969,-0.125096566773073,-0.0471293929570133,0.39274985584385,1.13654444294584,-0.850349705103974,-0.574045138378919,-0.502932902809703,1.58851619344668,1.30357188640049,0.926412071201935,-0.644639632525302,-0.136463089966128,-0.959795459928094,-0.412038106324701,0.0276176532625345,-0.870558397607698
"17","Amazilia.tzacatl","AMATZ002","A33428",2012,"LaSelva","Costa Rica",60,"AMATZ","EMERALD","#698A69","M",5.7,1904.421,7.227,0.299303568,1.765462564,4.156418897,-4.880576226,1.349543647,-1.241925851,1.929343676,0.616672682,1.603306192,4.885909922,101.5692852,0.423044872,0.684210526,548,492,481,141,308,149,72,156,5.34448004304,19.0854854443478,7.28900077986957,0.280830942339108,0.710393411167566,-0.146281126999802,-0.436575680800193,0.253869543626675,0.652194287670098,0.267611465931772,0.35551995696,1885.33551455565,-0.0620007798695648,0.0184726256608919,FALSE,0.146615183130412,-0.35092765667322,0.107376944367923,0.810642740807885,-1.14289794516542,0.373716528522448,1.11988807659185,1.12352299087693,0.225633393216268,-0.0801345592928951,-0.583457476179366,-0.11604738464556,0.394460267565269,0.744829006023324,0.63031698558846,0.40049301607254,0.761213235626865,0.278350539365743,0.448048538636072,0.668778062342553,0.326575824276218,-0.42223086166511,-0.392101984463892,0.0909498515765656
"18","Amazilia.tzacatl","AMATZ003","A33438",2012,"LaSelva","Costa Rica",60,"AMATZ","EMERALD","#698A69","M",6.6,1729.24,7.382,0.38167056,1.656698024,5.480073875,-5.432188194,1.411015742,-1.153152312,1.986961813,0.433683086,1.284912557,4.585303274,116.457457,0.364828571,0.726141079,445,416,417,49,242,35,66,175,5.34448004304,19.0854854443478,7.28900077986957,0.280830942339108,0.710393411167566,-0.146281126999802,-0.436575680800193,0.253869543626675,0.652194287670098,0.267611465931772,1.25551995696,1710.15451455565,0.0929992201304346,0.100839617660892,FALSE,-0.224095051805942,0.818139422159099,-0.362245599514251,1.1451931321785,-0.569940463701239,0.604937687979381,-0.13183592963875,-0.140535099818636,-0.0523165038890699,0.428108308715063,-1.52998836641342,0.0967434183727557,0.0363166162107104,0.439236216466707,0.381079896731132,-0.517978684082259,0.340087695026167,-0.841028470169499,0.348713250348675,0.872772487594085,1.77374351900607,-0.608694632894034,-0.0635335811932052,1.9201886854278
"19","Amazilia.tzacatl","AMATZ004","A33437",2012,"LaSelva","Costa Rica",60,"AMATZ","EMERALD","#698A69","M",5.3,1530.5495,7.463,0.346280862,2.597107499,5.440168856,-6.090640647,1.338647637,-1.053660464,2.083763705,0.42488806,1.515735285,7.013006321,135.5532499,0.353591549,0.366925065,1032,768,687,30,103,21,490,284,5.34448004304,19.0854854443478,7.28900077986957,0.280830942339108,0.710393411167566,-0.146281126999802,-0.436575680800193,0.253869543626675,0.652194287670098,0.267611465931772,-0.0444800430400001,1511.46401455565,0.173999220130435,0.0654499196608919,FALSE,2.98117219258845,0.782894857096103,-0.922828280714013,0.751343242232506,0.0721945609742633,0.99340296768575,-0.19199752035357,0.775856764751216,2.19241033966353,1.07998824943297,-1.71268957302631,-1.72621999630242,2.07738771664883,1.85461334704472,1.43254886534798,-0.707663056940316,-0.546828216238938,-0.978496067831721,7.36840695599145,2.04305629561603,-0.316609817825939,-0.820182065534335,0.108169906967607,1.13424023292309
"20","Amazilia.tzacatl","AMATZ005","A33446",2012,"LaSelva","Costa Rica",60,"AMATZ","EMERALD","#698A69","M",5.2,1731.981,7.427,0.30023424,1.397513822,3.850499866,-4.740584522,1.330292594,-1.128714185,1.912353746,0.592485662,1.258315275,2.678464074,53.14658423,0.453214286,0.875,51,46,44,213,286,179,2,14,5.34448004304,19.0854854443478,7.28900077986957,0.280830942339108,0.710393411167566,-0.146281126999802,-0.436575680800193,0.253869543626675,0.652194287670098,0.267611465931772,-0.14448004304,1712.89551455565,0.137999220130435,0.0194032976608919,FALSE,-1.10749175826203,-0.621118812128825,0.226560834436965,0.705872481791231,-0.412213196597224,0.3055360645534,0.95443892409916,-0.246129263164934,-1.81543705681984,-1.73315769391877,-0.0929370927001817,0.85217846679747,-1.33366977829119,-1.04851815374314,-1.07150501176548,1.11929695532412,0.620838055426632,0.572923962927648,-0.710863158050234,-0.855811852695216,-0.477406228351477,-0.60577709505067,0.031857245562801,0.11161858455613
"21","Amazilia.tzacatl","AMATZ006","A33447",2012,"LaSelva","Costa Rica",60,"AMATZ","EMERALD","#698A69","M",4.7,1943.7885,7.473,0.241795854,1.49524548,5.40161614,-5.824085151,1.399904554,-1.324290718,1.87009613,0.432279879,1.269703152,3.729403502,72.2398678,0.489545455,0.916666667,36,33,33,399,498,357,1,11,5.34448004304,19.0854854443478,7.28900077986957,0.280830942339108,0.710393411167566,-0.146281126999802,-0.436575680800193,0.253869543626675,0.652194287670098,0.267611465931772,-0.64448004304,1924.70301455565,0.183999220130435,-0.0390350883391081,FALSE,-0.774385711954114,0.748844661369667,-0.695892540775001,1.08472256754275,-1.67449291466924,0.135956562748164,-0.141434441936744,-0.200918126774925,-0.843707030820739,-1.08136341510033,0.497766424117449,1.06363009086803,-1.38582662072147,-1.10079060458835,-1.11434263641284,2.97620713172404,1.97354433735615,2.32072627606162,-0.727419039431467,-0.888021498787564,-1.28138828097917,-0.3803278441355,0.129367868468941,-1.18620427461527
"22","Amazilia.tzacatl","AMATZ007","A33456",2012,"LaSelva","Costa Rica",60,"AMATZ","EMERALD","#698A69","M",NA,2239.1305,7.2495,NA,1.753754226,5.964911662,-6.38065718,1.538842685,-1.251609581,1.880117836,0.851007435,1.887436588,4.386924645,49.8062184,0.438157895,0.904761905,112,110,113,519,582,220,4,38,5.34448004304,19.0854854443478,7.28900077986957,0.280830942339108,0.710393411167566,-0.146281126999802,-0.436575680800193,0.253869543626675,0.652194287670098,0.267611465931772,NA,2220.04501455565,-0.0395007798695648,NA,FALSE,0.106708787804379,1.2463536507733,-1.16973790178182,1.84086738581112,-1.20539816329888,0.176173595122128,2.72283404858153,2.25155221758034,-0.23574331725232,-1.84718896199125,-0.337736898461491,1.00321534113359,-1.12156528574141,-0.79117685727441,-0.802796275341175,4.17421369714335,2.50952229812067,0.975507641795586,-0.677751395287768,-0.598134683956439,NA,-0.06596393981772,-0.344406571085889,NA
"23","Amazilia.tzacatl","AMATZ008","A33454",2012,"LaSelva","Costa Rica",60,"AMATZ","EMERALD","#698A69","M",5.7,1999.7715,7.5735,0.285032565,1.633294313,5.640396549,-5.847310115,1.26369294,-1.136359023,1.778637519,0.303563228,1.168519631,5.466668732,115.3261594,0.36515528,0.654471545,489,471,459,98,276,84,85,161,5.34448004304,19.0854854443478,7.28900077986957,0.280830942339108,0.710393411167566,-0.146281126999802,-0.436575680800193,0.253869543626675,0.652194287670098,0.267611465931772,0.35551995696,1980.68601455565,0.284499220130435,0.00420162266089191,FALSE,-0.303863652888543,0.959738224927902,-0.715665437862056,0.34341630861465,-0.461554105791817,-0.231066169655362,-1.02190920979352,-0.602627942252596,0.762620357930764,0.389488796224314,-1.52467644938493,-0.266967923373882,0.189310020672852,0.660388893119522,0.544641736293753,-0.028792669869377,0.557031155335617,-0.359891878351719,0.663274996592101,0.722460805829798,0.326575824276218,-0.320739182667025,0.342407381557356,-0.225986244446067
"24","Amazilia.tzacatl","AMATZ009","A33472",2012,"LaSelva","Costa Rica",60,"AMATZ","EMERALD","#698A69","M",5.5,2128.2685,8.0705,0.25842604,1.923062699,5.734310297,-5.795051614,1.523226973,-1.26400342,2.17071078,0.501942481,1.518715098,5.668394725,73.5307721,0.414497354,0.859090909,531,405,425,311,504,150,31,189,5.34448004304,19.0854854443478,7.28900077986957,0.280830942339108,0.710393411167566,-0.146281126999802,-0.436575680800193,0.253869543626675,0.652194287670098,0.267611465931772,0.15551995696,2109.18301455565,0.781499220130434,-0.0224049023391081,FALSE,0.68377539243991,1.04268391157688,-0.671174434035451,1.75588179094681,-1.28538982364163,1.34232093934611,0.335086372174939,0.787686953289406,0.949142244159382,-1.03729535136696,-0.722430404428992,0.771442392336886,0.335349179477623,0.395005681136144,0.412234532838298,2.09766898374989,2.01182847741075,0.288169653484473,-0.230742597994479,1.02308416935837,0.00498300322513933,-0.183966158128958,1.39594606817369,-0.816874506625578
"25","Amazilia.tzacatl","AMATZ010","A33471",2012,"LaSelva","Costa Rica",60,"AMATZ","EMERALD","#698A69","M",5.7,1960.414,8.0775,0.290754912,2.251259774,5.516106686,-4.957048055,1.148772108,-1.124375599,2.210865141,0.347104405,1.288284456,7.346206116,111.8511934,0.375074074,0.54,564,422,404,19,58,21,115,135,5.34448004304,19.0854854443478,7.28900077986957,0.280830942339108,0.710393411167566,-0.146281126999802,-0.436575680800193,0.253869543626675,0.652194287670098,0.267611465931772,0.35551995696,1941.32851455565,0.788499220130435,0.00992396966089187,FALSE,1.80239378386302,0.849964009229013,0.0422715859752954,-0.282018847324583,-0.384211324241141,1.5034600943256,-0.724069673001303,-0.127148286316669,2.50049683526149,0.270862633805222,-1.36340813185874,-0.847892577129278,0.45009423282423,0.46336196301065,0.330453613056987,-0.817480325437085,-0.833959266648505,-0.978496067831721,1.15995143802909,0.443310539696122,0.326575824276218,-0.362631556132997,1.41078464122463,-0.0989020921782266
"26","Colibri.thalassinus","COLTH001","A33475",2012,"Cerro","Costa Rica",3100,"COLTH","MANGO","#0000CC","U",5.3,2431.225,6.9955,0.2179971,1.37433079,3.68420601,-4.206164947,1.171792061,-1.024809542,1.74832901,0.388224636,1.171771561,3.875252097,121.9067628,0.513662791,0.90052356,622,326,278,147,235,179,19,172,5.5768000206,26.364147,7.1015711642,0.210888694225494,3.58995483016223,-0.00420541752966104,0.515580810888219,-0.200399813512181,-1.28163184763619,1.35236765942069,-0.2768000206,2404.860853,-0.1060711642,0.00710840577450553,TRUE,-1.18650820276919,-0.767991430517212,0.681546394706625,-0.156737054252732,0.258402656238319,-0.352693993067822,-0.442790401340155,-0.58971741900399,-0.708851057930851,0.614133217995355,0.889886897628016,0.981706422898745,0.651767356887962,0.0773500183075547,-0.160231905630877,0.460393344343505,0.295422864962457,0.572923962927648,-0.429413174569274,0.840562841501738,-0.690172002676156,0.130755214766217,-0.485522215502452,-0.161431251919389
"27","Colibri.thalassinus","COLTH002","A33476",2012,"Cerro","Costa Rica",3100,"COLTH","MANGO","#0000CC","U",5.4,2664.81,6.951,0.202641089,1.57489953,4.079307986,-4.349030504,1.144610925,-1.064660413,1.78317226,0.445285802,1.304462681,4.802514452,87.66498998,0.439215116,0.744588745,629,608,611,364,509,349,59,172,5.5768000206,26.364147,7.1015711642,0.210888694225494,3.58995483016223,-0.00420541752966104,0.515580810888219,-0.200399813512181,-1.28163184763619,1.35236765942069,-0.176800020599999,2638.445853,-0.1505711642,-0.00824760522549448,TRUE,-0.502894915513176,-0.419032887240992,0.559915809796104,-0.304665308311714,0.00119927176680776,-0.212868287418092,-0.0524685859637804,-0.0629189363664313,0.148523447512235,-0.55479047911793,-0.320547686554948,0.190362352088075,0.676107216688757,1.2112601058729,1.13657982232991,2.62678855014341,2.04373192745626,2.24217336311178,0.232822080680044,0.840562841501738,-0.529375592150616,0.379384575270543,-0.579853144183392,-0.50246363603567
"28","Colibri.thalassinus","COLTH003","A33477",2012,"Cerro","Costa Rica",3100,"COLTH","MANGO","#0000CC","U",5.6,2782.5955,7.9875,0.201250954,1.636892122,5.277789025,-5.599988432,1.377197645,-1.184515857,2.235074237,0.427147338,1.300520912,4.984110674,140.0242212,0.451544503,0.782786885,679,360,350,110,358,75,53,191,5.5768000206,26.364147,7.1015711642,0.210888694225494,3.58995483016223,-0.00420541752966104,0.515580810888219,-0.200399813512181,-1.28163184763619,1.35236765942069,0.0231999794000002,2756.231353,0.8859288358,-0.00963774022549446,TRUE,-0.291600974081221,0.639479149949149,-0.505104672930138,0.961144457950633,-0.772365397475575,1.60061101828769,-0.176543130753472,-0.0785681970562778,0.316432745445055,1.2326154025058,-0.120085866537388,0.384211760284672,0.849963358123009,0.214062582056568,0.120159819333617,0.0910079866725533,1.08024773608194,-0.448263905420291,0.133486792392646,1.04455726675327,-0.207782771099539,0.504756211042028,1.61731556542995,-0.533336305591161
"29","Colibri.thalassinus","COLTH004","A33479",2012,"Cerro","Costa Rica",3100,"COLTH","MANGO","#0000CC","U",6,2724.1135,7.332,0.22025514,1.946639186,4.33074362,-5.085913748,1.407337839,-1.030854371,1.77942281,0.452411449,1.417096529,5.101090173,96.50148394,0.513108108,0.532374101,359,172,183,65,161,59,65,74,5.5768000206,26.364147,7.1015711642,0.210888694225494,3.58995483016223,-0.00420541752966104,0.515580810888219,-0.200399813512181,-1.28163184763619,1.35236765942069,0.423199979400001,2697.749353,0.2304288358,0.00936644577450552,TRUE,0.764132878756167,-0.196962085528847,-0.0674400194222864,1.12517683229359,0.219388440530172,-0.227914802655573,-0.00372623336672304,0.384249948936741,0.42459548877362,-0.253135911069125,0.880868382456676,-0.88659278630483,-0.262715947056203,-0.541877476320328,-0.530193209403473,-0.358244475359685,-0.176748195711053,-0.605369731319974,0.332157368967442,-0.211618930848272,0.435402871002617,0.442507598070244,0.227789189017462,-0.111283803820405
"30","Colibri.thalassinus","COLTH005","A33482",2012,"Cerro","Costa Rica",3100,"COLTH","MANGO","#0000CC","U",6.1,2695.558,7.4875,0.226298228,1.916862807,4.602550188,-6.051991774,1.267146006,-1.090193149,1.937349705,0.546940174,1.537842085,5.230580705,97.5706873,0.403591549,0.657407407,682,240,319,66,172,49,74,142,5.5768000206,26.364147,7.1015711642,0.210888694225494,3.58995483016223,-0.00420541752966104,0.515580810888219,-0.200399813512181,-1.28163184763619,1.35236765942069,0.5231999794,2669.193853,0.3859288358,0.0154095337745055,TRUE,0.66264384147762,0.0431005559756062,-0.889924023537999,0.362208975136402,-0.163592762866956,0.405844663939701,0.642889076723751,0.863623215859414,0.544326307386505,-0.216636131951171,-0.899746399056836,-0.252068896582345,0.860394726609064,-0.268452348822302,-0.000564395581651526,-0.348261087314525,-0.106560605610936,-0.703560872507276,0.481160301398538,0.518466380578266,0.596199281528156,0.412112942146785,0.557417490363217,0.0229234918154537
"31","Colibri.thalassinus","COLTH006","A33483",2012,"Cerro","Costa Rica",3100,"COLTH","MANGO","#0000CC","U",6.3,2901.3075,7.515,0.217143478,1.557756319,4.129933133,-4.728170471,1.220931785,-1.013082806,1.969861844,0.386586648,1.190570696,4.236212108,119.2608944,0.500887097,0.738095238,414,267,277,62,116,52,44,124,5.5768000206,26.364147,7.1015711642,0.210888694225494,3.58995483016223,-0.00420541752966104,0.515580810888219,-0.200399813512181,-1.28163184763619,1.35236765942069,0.7231999794,2874.943353,0.4134288358,0.00625478377450553,TRUE,-0.561325390899488,-0.374320183626813,0.23712970993044,0.110696712174844,0.334088735671915,0.536315638313707,-0.45399491212293,-0.515082765284143,-0.375096636383288,0.523810258128138,0.682168633027559,0.157408849926177,-0.0714741914785257,-0.159886489374556,-0.164126235144273,-0.388194639495168,-0.463879246120619,-0.674103530151085,-0.0155161400384502,0.325208504024182,0.917792102579234,0.631114019309637,0.615711884491888,-0.180388827932724
"32","Colibri.thalassinus","COLTH007","A33484",2012,"Cerro","Costa Rica",3100,"COLTH","MANGO","#0000CC","U",6.8,2813.3285,7.1085,0.241706576,1.800334982,4.628727502,-5.848848264,1.293124822,-1.067817722,1.830902449,0.256842991,1.066546708,5.506787233,84.46145711,0.454554455,0.918181818,344,149,155,215,509,130,9,101,5.5768000206,26.364147,7.1015711642,0.210888694225494,3.58995483016223,-0.00420541752966104,0.515580810888219,-0.200399813512181,-1.28163184763619,1.35236765942069,1.2231999794,2786.964353,0.00692883580000014,0.0308178817745055,TRUE,0.265473427458746,0.0662206563932365,-0.716974962470213,0.503593827241168,-0.0191784650365458,-0.0213273904661719,-1.34149482289954,-1.00747177133865,0.799715123795591,-0.66415063128964,-0.0711474678898716,1.07131923815841,-0.314872789486478,-0.634359504738778,-0.639234435778554,1.13926373141444,2.04373192745626,0.0917873711098691,-0.594971988381603,0.0782678839828534,1.72177415520693,0.537468611822812,-0.245985250537369,0.36511819679016
"33","Colibri.thalassinus","COLTH008","A33485",2012,"Cerro","Costa Rica",3100,"COLTH","MANGO","#0000CC","U",6.1,2260.546,7.942,0.269846311,1.950921817,3.608235028,-2.687956198,1.318708227,-1.222480654,1.582178526,0.462015152,1.506171388,5.439852128,79.82999133,0.35,0.2,64,21,26,7,9,4,8,2,5.5768000206,26.364147,7.1015711642,0.210888694225494,3.58995483016223,-0.00420541752966104,0.515580810888219,-0.200399813512181,-1.28163184763619,1.35236765942069,0.5231999794,2234.181853,0.8404288358,0.0589576167745055,TRUE,0.778729687092374,-0.835089862872265,1.97409459201034,0.642826728858443,-1.01739578286349,-1.01945466175815,0.0619670402214037,0.737887031526401,0.737824923857348,-0.822256642069816,-1.77108407789685,-2.5733378157415,-1.28846718151829,-1.14904209767624,-1.14160294300661,-0.937280981979015,-1.14661307709448,-1.14542100785013,-0.611527869762836,-0.984650437064605,0.596199281528156,-0.0509165990125693,1.52086484059888,0.990056594883934
"34","Colibri.thalassinus","COLTH009","A33492",2012,"Cerro","Costa Rica",3100,"COLTH","MANGO","#0000CC","U",6.7,2659.927,7.88,0.251886612,1.588079325,4.231179823,-4.220032421,1.374334803,-1.024179909,1.909093845,0.345652754,1.120954313,3.972077879,97.54404133,0.420833333,0.736842105,759,424,353,59,164,86,60,168,5.5768000206,26.364147,7.1015711642,0.210888694225494,3.58995483016223,-0.00420541752966104,0.515580810888219,-0.200399813512181,-1.28163184763619,1.35236765942069,1.1231999794,2633.562853,0.7784288358,0.0409979177745055,TRUE,-0.457973244342931,-0.284897959492103,0.669740127267011,0.945563975269308,0.262466400254728,0.292454105847675,-0.73399956215942,-0.791467537159723,-0.619323044085848,-0.217545754999291,-0.619414586859712,0.151049401784419,1.12813318441781,0.471403878525298,0.131842807873804,-0.418144803630651,-0.157606125683748,-0.340253650114259,0.249377962061277,0.797616646711942,1.56097774468139,0.374187078995771,1.38943747929061,0.591200474763885
"35","Colibri.thalassinus","COLTH010","A33491",2012,"Cerro","Costa Rica",3100,"COLTH","MANGO","#0000CC","U",5,2339.163,7.4265,0.213751671,1.909260218,6.344539414,-7.88331406,1.722884217,-1.449255734,2.136997724,0.513792575,1.38843097,3.751982129,104.2591667,0.51,0.954545455,106,40,46,535,647,262,1,21,5.5768000206,26.364147,7.1015711642,0.210888694225494,3.58995483016223,-0.00420541752966104,0.515580810888219,-0.200399813512181,-1.28163184763619,1.35236765942069,-0.576800020599999,2312.798853,0.3249288358,0.00286297677450553,TRUE,0.636731374470317,1.58164518402836,-2.44904579846555,2.84247903674065,-2.4810355133426,1.20703069389516,0.416145882989363,0.27044449620443,-0.822830157028414,0.0116908915768718,0.830334078805479,1.25585883910039,-1.14242802271352,-1.07264390028708,-1.06371635273869,4.33394790586592,2.92426714871227,1.38791043478225,-0.727419039431467,-0.780656011813073,-1.17256123425277,0.0327638360957151,0.428109925205075,-0.255715423340365
"36","Eriocnemis.luciani","ERILU001",NA,2013,"Guaytara","Ecuador",3523,"ERILU","BRILLIANT","#8A2323","M",4.79,3074.0355,6.5465,0.155821232,2.043317147,6.043082275,-6.460660962,1.470237421,-1.192007781,2.010637508,0.43903971,1.65408831,7.503085299,94.75806411,0.495,0.347826087,253,149,143,155,193,139,30,16,6.640000055,28.84526471,6.805702484,0.231458502827289,-1.9582438203323,0.645996518535209,0.840147672000902,-0.917490731464697,-0.712899292631907,-0.737687725101025,-1.850000055,3045.19023529,-0.259202484,-0.0756372708272892,TRUE,1.09364753156008,1.3153948221581,-1.23785023763135,1.46749605494491,-0.820719377216779,0.699948077656658,-0.0951944210518303,1.32513363903124,2.64555201971243,-0.312651659976666,0.586451126614635,-1.82314423351554,-0.631290966896816,-0.634359504738778,-0.685966389939303,0.540260448704792,0.0274338845801947,0.180159398178441,-0.247298479375712,-0.834338755300318,-3.2198211883779,0.812325884247959,-0.81012939767935,-1.9990800636339
"37","Eugenes.fulgens","EUGFU001","A33367",2012,"Cerro","Costa Rica",3100,"EUGFU","GEM","#CCAC00","M",10.1,3232.57,7.1715,0.312444897,1.710601218,4.516022568,-6.426286508,1.331666437,-1.123046674,1.914713751,0.499475945,1.472927252,4.675789362,96.45355281,0.4845,0.740740741,265,110,86,136,225,74,14,40,8.7597999173,32.697934902,7.6423428192,0.268067986949687,3.43169978461628,1.94236402224332,1.34413386583603,1.1102574761493,0.299312626564231,1.29275158744721,1.3402000827,3199.872065098,-0.4708428192,0.044376910050313,TRUE,-0.0403728045407954,-0.0333216187096409,-1.20858506669865,0.713349365624973,-0.375634246773781,0.315006747238336,0.318214252716125,0.60590411962245,0.0313496392797415,-0.254772153268994,0.415733060081045,0.170834351558778,-0.589565492952596,-0.79117685727441,-0.907943172202861,0.350576075846736,0.231615964871442,-0.458083019539021,-0.512192581475439,-0.57666158656154,1.9099061216245,0.976970208270486,-1.25876376544927,0.666242475692975
